cudnn_version,batch_size,in_channels,out_channels,h,w,kW,kH,stride_w,stride_h,pad_w,pad_h,outpad_w,outpad_h,dilation_w,dilation_h,groups,cudnn_deterministic,cudnn_benchmark,cudnn_allow_tf32
8004,6,37,37,175,175,3,1,1,1,0,0,0,0,1,1,37,False,False,True
8004,2,108,108,178,178,3,3,1,1,0,0,0,0,1,1,108,False,True,False
8004,1,23,87,68,68,2,2,2,2,0,0,0,0,1,1,1,True,True,True
8004,2,36,45,80,80,2,2,2,2,0,0,1,0,1,1,1,False,False,True
8004,7,81,47,19,19,1,1,1,1,0,0,0,0,1,1,1,False,False,False
8004,5,107,107,59,59,1,3,2,2,0,0,1,0,1,1,107,False,True,True
8004,4,21,58,99,99,1,1,2,2,0,0,0,0,1,1,1,True,False,False
8004,4,92,113,91,91,3,3,2,2,0,0,0,0,1,1,1,False,False,False
8004,3,27,77,80,80,1,3,2,2,0,0,0,1,1,1,1,True,False,False
8004,3,56,121,96,96,3,3,2,2,0,0,0,1,1,1,1,True,True,False
8004,7,40,40,78,78,1,1,2,2,0,0,1,1,1,1,40,True,False,False
8004,6,47,47,149,149,3,3,2,2,0,0,0,0,1,1,47,False,False,True
8004,6,56,56,24,24,3,3,2,2,0,0,1,0,1,1,56,False,True,True
8004,6,124,43,210,210,2,2,2,2,0,0,1,0,1,1,1,False,False,True
8004,1,107,107,222,222,3,1,2,2,0,0,1,1,1,1,107,True,True,True
8004,3,109,109,70,70,3,1,2,2,0,0,0,0,1,1,109,False,True,True
8004,5,54,60,50,50,2,2,2,2,0,0,1,0,1,1,1,False,False,True
8004,3,40,40,31,31,3,1,2,2,0,0,0,1,1,1,40,True,False,False
8004,4,32,79,105,105,3,3,2,2,0,0,0,0,1,1,1,False,True,False
8004,2,87,87,73,73,3,3,1,1,0,0,0,0,1,1,87,False,False,True
8004,8,74,96,98,98,3,3,2,2,0,0,0,0,1,1,1,True,False,False
8004,5,40,128,33,33,1,3,2,2,0,0,1,1,1,1,1,True,False,False
8004,4,47,47,161,161,1,1,2,2,0,0,1,1,1,1,47,False,False,True
8004,8,32,32,120,120,2,2,2,2,0,0,1,0,1,1,32,False,True,True
8004,3,118,118,188,188,3,3,2,2,0,0,1,1,1,1,118,False,True,False
8004,5,21,62,76,76,1,1,2,2,0,0,0,1,1,1,1,True,True,True
8004,5,104,104,29,29,1,3,2,2,0,0,0,1,1,1,104,True,False,False
8004,1,16,16,143,143,2,2,1,1,0,0,0,0,1,1,16,True,False,False
8004,4,124,101,175,175,3,1,2,2,0,0,1,1,1,1,1,True,False,True
8004,8,21,66,115,115,1,3,2,2,0,0,1,1,1,1,1,True,True,False
8004,5,25,25,73,73,3,3,2,2,0,0,1,1,1,1,25,True,True,True
8004,5,104,97,203,203,1,1,2,2,0,0,0,1,1,1,1,True,True,True
8004,1,66,66,127,127,1,1,2,2,0,0,0,0,1,1,66,False,True,True
8004,5,119,119,153,153,3,1,1,1,0,0,0,0,1,1,119,True,True,True
8004,3,56,21,50,50,2,2,2,2,0,0,0,1,1,1,1,False,True,True
8004,8,99,99,178,178,1,3,2,2,0,0,1,0,1,1,99,False,True,True
8004,3,93,93,42,42,3,3,2,2,0,0,0,0,1,1,93,False,False,False
8004,3,108,108,108,108,2,2,2,2,0,0,1,0,1,1,108,True,True,False
8004,6,113,113,101,101,3,3,2,2,0,0,1,0,1,1,113,True,True,True
8004,3,37,122,104,104,3,1,2,2,0,0,1,0,1,1,1,False,False,True
8004,1,125,125,201,201,2,2,2,2,0,0,1,1,1,1,125,False,False,True
8004,1,74,74,145,145,1,1,2,2,0,0,0,0,1,1,74,True,False,True
8004,1,48,48,105,105,3,1,2,2,0,0,0,1,1,1,48,True,False,True
8004,4,78,113,18,18,2,2,2,2,0,0,0,1,1,1,1,True,True,True
8004,2,36,113,85,85,1,3,2,2,0,0,0,1,1,1,1,True,True,True
8004,4,87,21,79,79,3,3,2,2,0,0,0,1,1,1,1,False,True,False
8004,8,76,29,180,180,3,3,2,2,0,0,0,1,1,1,1,False,False,False
8004,5,62,62,138,138,1,1,2,2,0,0,1,0,1,1,62,True,True,True
8004,6,49,49,19,19,1,3,2,2,0,0,0,1,1,1,49,False,False,True
8004,5,99,99,158,158,1,3,2,2,0,0,0,1,1,1,99,True,False,True
8004,1,39,42,58,58,3,1,2,2,0,0,1,1,1,1,1,True,True,True
8004,1,79,23,73,73,2,2,2,2,0,0,0,0,1,1,1,True,False,False
8004,6,105,105,52,52,3,3,1,1,0,0,0,0,1,1,105,False,False,False
8004,6,46,53,33,33,1,1,2,2,0,0,1,0,1,1,1,True,True,True
8004,6,50,50,70,70,1,3,2,2,0,0,1,0,1,1,50,False,True,False
8004,3,32,32,76,76,3,3,2,2,0,0,1,1,1,1,32,False,False,False
8004,4,44,65,144,144,2,2,2,2,0,0,0,1,1,1,1,True,True,True
8004,7,100,26,214,214,1,3,2,2,0,0,0,0,1,1,1,False,False,True
8004,3,92,92,83,83,3,1,2,2,0,0,1,1,1,1,92,True,False,False
8004,1,36,52,32,32,1,1,2,2,0,0,0,1,1,1,1,False,False,True
8004,6,35,106,179,179,1,3,1,1,0,0,0,0,1,1,1,True,False,False
8004,6,81,53,32,32,3,3,2,2,0,0,0,1,1,1,1,False,False,False
8004,5,118,118,91,91,2,2,2,2,0,0,1,1,1,1,118,True,False,False
8004,5,69,69,73,73,3,1,1,1,0,0,0,0,1,1,69,True,True,True
8004,2,67,67,204,204,3,1,1,1,0,0,0,0,1,1,67,True,True,True
8004,8,79,79,113,113,1,1,1,1,0,0,0,0,1,1,79,False,False,False
8004,7,124,58,63,63,3,3,2,2,0,0,1,1,1,1,1,True,False,False
8004,5,96,96,146,146,3,1,2,2,0,0,1,1,1,1,96,True,False,False
8004,1,121,46,205,205,3,1,1,1,0,0,0,0,1,1,1,True,True,False
8004,6,98,25,210,210,1,1,1,1,0,0,0,0,1,1,1,True,False,True
8004,2,83,83,54,54,1,1,2,2,0,0,0,0,1,1,83,True,False,True
8004,8,46,46,205,205,3,3,2,2,0,0,1,0,1,1,46,False,True,False
8004,4,94,50,82,82,1,1,1,1,0,0,0,0,1,1,1,True,False,False
8004,7,40,38,85,85,2,2,1,1,0,0,0,0,1,1,1,True,False,False
8004,7,57,125,34,34,2,2,2,2,0,0,0,0,1,1,1,False,True,False
8004,8,24,24,116,116,3,3,2,2,0,0,1,0,1,1,24,True,False,False
8004,7,68,50,59,59,2,2,2,2,0,0,1,0,1,1,1,True,True,True
8004,1,112,112,181,181,3,1,1,1,0,0,0,0,1,1,112,True,True,True
8004,4,70,70,21,21,2,2,2,2,0,0,1,0,1,1,70,False,False,False
8004,1,123,123,197,197,1,1,2,2,0,0,0,1,1,1,123,False,False,False
8004,7,82,36,198,198,1,3,1,1,0,0,0,0,1,1,1,True,True,False
8004,2,32,28,196,196,3,3,2,2,0,0,0,0,1,1,1,False,False,False
8004,4,21,21,76,76,1,3,2,2,0,0,0,0,1,1,21,True,False,True
8004,8,127,27,28,28,2,2,2,2,0,0,0,1,1,1,1,False,True,True
8004,7,89,89,220,220,3,3,2,2,0,0,1,1,1,1,89,False,False,True
8004,3,127,127,152,152,2,2,1,1,0,0,0,0,1,1,127,False,True,True
8004,6,94,70,217,217,3,3,2,2,0,0,1,1,1,1,1,False,True,True
8004,2,117,106,199,199,2,2,2,2,0,0,0,0,1,1,1,True,False,False
8004,5,120,28,58,58,1,1,2,2,0,0,0,1,1,1,1,True,False,False
8004,8,35,94,70,70,2,2,1,1,0,0,0,0,1,1,1,True,True,False
8004,3,70,44,107,107,2,2,2,2,0,0,1,1,1,1,1,False,True,False
8004,6,75,75,53,53,3,3,1,1,0,0,0,0,1,1,75,True,False,True
8004,3,30,30,139,139,1,1,1,1,0,0,0,0,1,1,30,True,False,True
8004,4,38,89,217,217,1,3,1,1,0,0,0,0,1,1,1,True,False,False
8004,7,116,116,130,130,1,1,2,2,0,0,1,0,1,1,116,True,False,True
8004,3,112,112,165,165,1,1,1,1,0,0,0,0,1,1,112,True,True,True
8004,7,38,96,212,212,1,3,2,2,0,0,0,0,1,1,1,True,False,True
8004,1,54,54,174,174,2,2,1,1,0,0,0,0,1,1,54,True,False,True
8004,8,105,100,121,121,2,2,2,2,0,0,1,0,1,1,1,True,True,False
8004,3,66,66,54,54,1,1,2,2,0,0,1,0,1,1,66,False,False,True
8004,7,41,41,73,73,3,1,2,2,0,0,1,0,1,1,41,False,False,True
8004,7,29,29,101,101,1,3,1,1,0,0,0,0,1,1,29,True,True,True
8004,4,42,116,211,211,3,1,2,2,0,0,0,0,1,1,1,False,True,True
8004,4,110,110,212,212,3,3,2,2,0,0,1,1,1,1,110,True,False,True
8004,8,49,49,111,111,2,2,2,2,0,0,1,0,1,1,49,True,False,True
8004,6,100,37,110,110,3,3,1,1,0,0,0,0,1,1,1,False,False,False
8004,4,55,55,182,182,1,1,2,2,0,0,1,1,1,1,55,True,True,True
8004,1,29,29,34,34,1,3,2,2,0,0,1,1,1,1,29,False,True,False
8004,8,32,32,136,136,1,1,2,2,0,0,1,0,1,1,32,True,False,False
8004,7,54,54,129,129,2,2,1,1,0,0,0,0,1,1,54,True,False,False
8004,5,19,19,25,25,1,1,1,1,0,0,0,0,1,1,19,False,False,True
8004,5,28,22,35,35,1,3,2,2,0,0,0,0,1,1,1,True,True,True
8004,8,97,33,34,34,1,1,2,2,0,0,0,0,1,1,1,False,False,False
8004,2,48,48,194,194,3,3,2,2,0,0,0,1,1,1,48,True,True,True
8004,2,70,89,61,61,3,3,2,2,0,0,1,0,1,1,1,True,False,True
8004,3,18,30,77,77,3,1,2,2,0,0,1,0,1,1,1,False,True,True
8004,6,42,42,67,67,1,3,1,1,0,0,0,0,1,1,42,False,True,True
8004,5,78,78,102,102,1,3,2,2,0,0,1,0,1,1,78,True,False,False
8004,6,67,67,113,113,3,1,2,2,0,0,0,1,1,1,67,True,False,False
8004,7,24,24,86,86,1,1,2,2,0,0,0,1,1,1,24,False,False,True
8004,4,104,104,135,135,3,3,2,2,0,0,1,0,1,1,104,False,False,False
8004,7,30,89,98,98,1,1,2,2,0,0,1,0,1,1,1,True,False,True
8004,6,52,52,17,17,3,1,2,2,0,0,1,1,1,1,52,True,True,False
8004,1,110,16,128,128,2,2,2,2,0,0,1,0,1,1,1,True,True,True
8004,3,106,88,136,136,1,1,2,2,0,0,0,0,1,1,1,True,True,True
8004,1,107,46,104,104,3,1,2,2,0,0,0,0,1,1,1,False,False,False
8004,7,59,59,76,76,3,3,1,1,0,0,0,0,1,1,59,True,False,False
8004,3,87,91,140,140,2,2,1,1,0,0,0,0,1,1,1,False,False,False
8004,4,20,55,139,139,3,3,2,2,0,0,1,1,1,1,1,False,False,True
8004,5,124,124,59,59,1,1,2,2,0,0,1,0,1,1,124,True,False,True
8004,3,61,61,64,64,3,3,2,2,0,0,0,0,1,1,61,False,True,True
8004,8,23,23,105,105,2,2,1,1,0,0,0,0,1,1,23,True,True,True
8004,8,114,77,197,197,3,1,2,2,0,0,1,0,1,1,1,False,True,False
8004,6,31,106,134,134,1,3,1,1,0,0,0,0,1,1,1,True,False,False
8004,7,61,69,155,155,1,3,1,1,0,0,0,0,1,1,1,True,True,True
8004,8,67,67,120,120,1,1,2,2,0,0,1,1,1,1,67,False,True,True
8004,2,110,86,170,170,3,3,2,2,0,0,1,1,1,1,1,False,False,False
8004,5,125,17,71,71,1,1,2,2,0,0,1,1,1,1,1,True,False,False
8004,1,125,125,28,28,1,1,2,2,0,0,1,1,1,1,125,True,True,False
8004,1,71,82,55,55,3,3,2,2,0,0,0,0,1,1,1,True,True,False
8004,6,81,91,63,63,2,2,2,2,0,0,1,0,1,1,1,False,False,False
8004,5,95,95,199,199,3,1,2,2,0,0,0,0,1,1,95,True,False,True
8004,8,39,65,173,173,1,1,1,1,0,0,0,0,1,1,1,False,True,True
8004,6,120,34,87,87,3,3,2,2,0,0,0,1,1,1,1,True,False,True
8004,7,52,72,176,176,2,2,1,1,0,0,0,0,1,1,1,True,True,True
8004,6,116,116,141,141,3,3,2,2,0,0,1,1,1,1,116,False,True,False
8004,5,118,118,209,209,3,3,2,2,0,0,1,1,1,1,118,False,True,True
8004,8,105,45,205,205,1,1,2,2,0,0,0,0,1,1,1,True,True,True
8004,5,103,103,92,92,3,3,2,2,0,0,1,1,1,1,103,False,True,True
8004,1,33,111,209,209,3,3,2,2,0,0,1,0,1,1,1,True,False,True
8004,5,40,40,205,205,3,3,2,2,0,0,0,1,1,1,40,True,False,False
8004,6,115,39,177,177,1,3,2,2,0,0,0,0,1,1,1,True,True,False
8004,8,57,57,124,124,1,3,2,2,0,0,0,1,1,1,57,True,True,True
8004,5,100,73,193,193,1,3,2,2,0,0,0,1,1,1,1,True,False,True
8004,1,21,92,70,70,1,1,1,1,0,0,0,0,1,1,1,True,True,False
8004,6,44,20,216,216,1,3,2,2,0,0,0,1,1,1,1,True,False,True
8004,8,90,90,128,128,1,1,2,2,0,0,0,1,1,1,90,True,False,True
8004,3,42,44,75,75,3,1,2,2,0,0,1,0,1,1,1,True,False,False
8004,5,24,24,126,126,1,1,2,2,0,0,0,0,1,1,24,False,False,True
8004,2,54,64,20,20,3,1,2,2,0,0,1,0,1,1,1,False,True,True
8004,1,50,50,73,73,3,1,2,2,0,0,1,0,1,1,50,False,False,True
8004,1,113,113,120,120,2,2,1,1,0,0,0,0,1,1,113,True,True,True
8004,8,82,58,34,34,2,2,2,2,0,0,1,1,1,1,1,True,True,True
8004,8,93,41,71,71,2,2,2,2,0,0,1,1,1,1,1,False,False,False
8004,1,41,50,78,78,3,1,2,2,0,0,1,1,1,1,1,True,True,True
8004,5,78,105,213,213,2,2,2,2,0,0,1,1,1,1,1,True,True,True
8004,5,49,49,77,77,1,1,2,2,0,0,1,0,1,1,49,True,False,False
8004,5,96,96,89,89,1,3,2,2,0,0,0,0,1,1,96,True,True,False
8004,5,101,107,130,130,1,3,1,1,0,0,0,0,1,1,1,False,True,False
8004,2,95,31,133,133,3,3,2,2,0,0,1,1,1,1,1,True,True,False
8004,8,70,70,207,207,3,3,2,2,0,0,1,1,1,1,70,False,False,False
8004,1,92,17,202,202,3,3,1,1,0,0,0,0,1,1,1,False,True,False
8004,1,80,121,86,86,3,3,2,2,0,0,0,0,1,1,1,True,False,False
8004,1,57,52,106,106,1,3,2,2,0,0,0,1,1,1,1,True,True,True
8004,7,23,101,170,170,3,1,2,2,0,0,0,0,1,1,1,True,True,True
8004,4,35,35,179,179,3,3,1,1,0,0,0,0,1,1,35,True,False,True
8004,1,110,110,41,41,1,1,2,2,0,0,0,0,1,1,110,True,True,False
8004,5,48,42,89,89,1,1,2,2,0,0,1,0,1,1,1,False,True,False
8004,8,93,42,82,82,2,2,1,1,0,0,0,0,1,1,1,True,True,True
8004,8,57,57,45,45,1,1,2,2,0,0,1,1,1,1,57,True,False,True
8004,7,61,107,28,28,3,3,2,2,0,0,1,0,1,1,1,False,False,False
8004,4,101,101,16,16,1,3,1,1,0,0,0,0,1,1,101,False,False,True
8004,8,128,128,78,78,3,1,2,2,0,0,0,0,1,1,128,False,True,True
8004,5,26,31,161,161,3,3,1,1,0,0,0,0,1,1,1,True,True,False
8004,5,101,38,197,197,2,2,2,2,0,0,0,1,1,1,1,False,False,False
8004,7,111,111,171,171,2,2,2,2,0,0,1,0,1,1,111,True,False,True
8004,1,100,100,153,153,2,2,1,1,0,0,0,0,1,1,100,True,True,False
8004,4,66,66,173,173,1,3,2,2,0,0,0,1,1,1,66,True,True,True
8004,6,54,54,58,58,3,1,1,1,0,0,0,0,1,1,54,True,True,False
8004,6,56,56,191,191,1,1,2,2,0,0,1,0,1,1,1,True,False,True
8004,2,57,57,97,97,3,1,2,2,0,0,1,1,1,1,57,False,False,False
8004,6,121,44,52,52,3,3,2,2,0,0,1,1,1,1,1,False,True,True
8004,4,124,124,188,188,1,3,2,2,0,0,0,0,1,1,124,False,False,True
8004,8,106,106,143,143,3,3,2,2,0,0,1,0,1,1,106,False,False,False
8004,2,41,72,131,131,1,1,2,2,0,0,1,1,1,1,1,False,False,True
8004,5,37,113,66,66,3,3,2,2,0,0,1,0,1,1,1,False,False,False
8004,1,36,36,143,143,3,1,2,2,0,0,1,1,1,1,36,False,False,False
8004,7,124,124,171,171,1,1,2,2,0,0,1,0,1,1,124,False,False,False
8004,4,122,18,45,45,2,2,2,2,0,0,1,1,1,1,1,True,True,False
8004,2,54,124,153,153,3,3,2,2,0,0,0,1,1,1,1,False,True,False
8004,2,68,68,118,118,1,1,2,2,0,0,0,1,1,1,68,True,False,True
8004,3,22,73,114,114,3,3,2,2,0,0,0,1,1,1,1,False,True,True
8004,7,90,90,206,206,1,3,2,2,0,0,1,0,1,1,90,False,True,False
8004,2,17,17,170,170,3,3,2,2,0,0,1,1,1,1,17,False,False,True
8004,2,124,19,27,27,3,1,1,1,0,0,0,0,1,1,1,False,True,True
8004,5,103,103,122,122,1,3,2,2,0,0,1,0,1,1,103,True,True,True
8004,7,80,71,161,161,3,3,2,2,0,0,0,0,1,1,1,True,False,True
8004,1,25,25,124,124,1,1,2,2,0,0,0,0,1,1,25,False,False,True
8004,8,36,100,156,156,1,3,2,2,0,0,0,0,1,1,1,True,True,True
8004,1,77,77,73,73,2,2,2,2,0,0,0,0,1,1,77,False,False,False
8004,6,128,128,128,128,3,1,2,2,0,0,1,0,1,1,128,False,True,True
8004,6,69,69,207,207,3,1,2,2,0,0,0,0,1,1,69,False,True,False
8004,1,110,110,158,158,1,1,2,2,0,0,1,1,1,1,110,False,False,True
8004,8,41,41,215,215,3,3,2,2,0,0,0,1,1,1,41,False,True,True
8004,7,44,44,70,70,3,3,2,2,0,0,0,1,1,1,44,False,True,False
8004,3,78,128,52,52,1,1,2,2,0,0,0,0,1,1,1,True,True,True
8004,8,51,17,188,188,1,3,2,2,0,0,0,1,1,1,1,True,False,False
8004,1,123,123,132,132,3,1,2,2,0,0,0,1,1,1,123,False,False,True
8004,2,37,38,140,140,1,3,2,2,0,0,1,1,1,1,1,True,False,True
8004,6,116,43,196,196,1,1,1,1,0,0,0,0,1,1,1,True,False,False
8004,3,19,79,177,177,1,3,2,2,0,0,1,1,1,1,1,False,False,False
8004,2,73,73,132,132,2,2,2,2,0,0,1,0,1,1,73,False,True,False
8004,5,41,41,142,142,1,1,2,2,0,0,0,1,1,1,41,True,True,False
8004,6,118,120,211,211,1,1,2,2,0,0,0,0,1,1,1,True,False,False
8004,8,94,94,126,126,3,3,2,2,0,0,1,1,1,1,94,True,True,False
8004,6,84,84,221,221,1,1,2,2,0,0,0,0,1,1,84,False,False,False
8004,4,94,94,18,18,3,1,2,2,0,0,0,0,1,1,94,False,True,False
8004,6,79,112,114,114,1,1,2,2,0,0,0,1,1,1,1,False,True,False
8004,7,59,95,35,35,1,1,2,2,0,0,0,0,1,1,1,True,True,False
8004,4,97,127,183,183,3,1,2,2,0,0,0,1,1,1,1,False,False,False
8004,6,43,16,37,37,3,1,1,1,0,0,0,0,1,1,1,True,False,False
8004,2,105,93,30,30,2,2,2,2,0,0,1,0,1,1,1,False,True,True
8004,4,87,77,194,194,1,3,2,2,0,0,1,1,1,1,1,True,True,True
8004,4,65,26,178,178,1,1,2,2,0,0,0,1,1,1,1,True,False,True
8004,7,81,116,82,82,1,1,2,2,0,0,1,0,1,1,1,True,False,False
8004,2,92,92,124,124,3,1,2,2,0,0,0,0,1,1,92,True,True,False
8004,7,23,67,54,54,3,3,2,2,0,0,1,0,1,1,1,False,False,True
8004,1,16,16,50,50,3,1,1,1,0,0,0,0,1,1,16,True,True,False
8004,7,112,112,89,89,1,1,2,2,0,0,1,0,1,1,112,False,True,False
8004,5,69,27,30,30,1,3,2,2,0,0,0,1,1,1,1,False,True,False
8004,8,118,30,169,169,3,3,2,2,0,0,1,0,1,1,1,True,True,True
8004,4,21,64,67,67,3,3,1,1,0,0,0,0,1,1,1,True,False,True
8004,2,16,16,25,25,2,2,2,2,0,0,1,0,1,1,16,True,False,False
8004,1,16,31,193,193,3,3,2,2,0,0,1,1,1,1,1,False,True,True
8004,6,40,122,30,30,1,1,2,2,0,0,1,0,1,1,1,True,True,True
8004,5,92,92,69,69,3,1,2,2,0,0,0,0,1,1,92,False,False,False
8004,8,55,55,191,191,2,2,2,2,0,0,0,0,1,1,55,True,False,True
8004,7,118,118,206,206,2,2,2,2,0,0,1,1,1,1,118,False,True,False
8004,6,76,71,163,163,3,3,2,2,0,0,0,1,1,1,1,False,True,True
8004,4,72,51,44,44,3,1,2,2,0,0,0,0,1,1,1,True,True,False
8004,3,16,16,218,218,2,2,2,2,0,0,0,1,1,1,16,True,True,True
8004,5,71,71,180,180,3,1,2,2,0,0,0,1,1,1,71,False,True,False
8004,5,51,51,28,28,3,1,2,2,0,0,1,0,1,1,51,True,False,True
8004,1,103,58,67,67,3,3,2,2,0,0,1,1,1,1,1,True,True,True
8004,6,77,77,31,31,1,3,2,2,0,0,0,1,1,1,77,False,True,True
8004,7,88,95,47,47,2,2,2,2,0,0,0,1,1,1,1,False,True,False
8004,7,77,41,18,18,3,3,2,2,0,0,1,1,1,1,1,False,True,True
8004,8,58,117,46,46,1,1,2,2,0,0,1,1,1,1,1,True,False,True
8004,8,91,91,43,43,1,1,2,2,0,0,0,0,1,1,91,False,True,False
8004,6,56,56,184,184,1,1,1,1,0,0,0,0,1,1,56,True,True,True
8004,4,37,37,72,72,1,1,2,2,0,0,1,0,1,1,37,True,True,False
8004,2,17,123,67,67,1,3,2,2,0,0,0,0,1,1,1,True,False,True
8004,1,69,125,153,153,3,1,2,2,0,0,0,0,1,1,1,True,False,False
8004,6,64,95,101,101,3,1,1,1,0,0,0,0,1,1,1,False,True,False
8004,1,101,101,137,137,1,1,2,2,0,0,1,0,1,1,101,False,True,False
8004,7,76,76,25,25,1,3,1,1,0,0,0,0,1,1,76,True,False,True
8004,1,18,47,105,105,3,1,1,1,0,0,0,0,1,1,1,True,True,False
8004,2,106,106,140,140,1,1,1,1,0,0,0,0,1,1,106,True,False,True
8004,2,39,39,38,38,3,3,2,2,0,0,1,0,1,1,39,True,True,True
8004,6,109,107,124,124,1,1,2,2,0,0,1,1,1,1,1,True,False,True
8004,8,104,74,32,32,3,1,2,2,0,0,1,1,1,1,1,False,False,True
8004,1,30,124,139,139,2,2,2,2,0,0,1,0,1,1,1,False,False,True
8004,7,50,89,128,128,1,1,2,2,0,0,1,0,1,1,1,False,False,True
8004,7,36,36,69,69,1,3,2,2,0,0,1,0,1,1,36,False,False,True
8004,6,33,33,156,156,3,3,2,2,0,0,1,0,1,1,33,False,True,True
8004,6,49,49,224,224,2,2,2,2,0,0,1,0,1,1,49,True,True,False
8004,6,70,73,96,96,2,2,2,2,0,0,0,0,1,1,1,True,True,True
8004,8,94,23,92,92,2,2,2,2,0,0,1,1,1,1,1,False,True,False
8004,3,73,35,195,195,3,1,2,2,0,0,0,1,1,1,1,False,True,True
8004,6,70,117,139,139,2,2,1,1,0,0,0,0,1,1,1,False,False,True
8004,6,117,41,102,102,2,2,1,1,0,0,0,0,1,1,1,False,False,True
8004,5,118,82,92,92,3,1,2,2,0,0,1,1,1,1,1,False,True,True
8004,6,80,80,111,111,1,1,2,2,0,0,1,0,1,1,80,True,False,True
8004,1,106,43,71,71,3,3,2,2,0,0,1,1,1,1,1,False,True,False
8004,8,57,42,122,122,3,1,2,2,0,0,1,1,1,1,1,True,True,False
8004,1,16,45,92,92,2,2,2,2,0,0,0,1,1,1,1,True,False,False
8004,2,34,108,51,51,3,1,1,1,0,0,0,0,1,1,1,True,True,True
8004,6,50,20,198,198,2,2,2,2,0,0,0,0,1,1,1,False,True,True
8004,2,118,118,133,133,1,3,2,2,0,0,1,1,1,1,118,True,True,False
8004,6,110,110,123,123,2,2,2,2,0,0,1,0,1,1,110,False,False,False
8004,7,66,66,207,207,1,1,2,2,0,0,0,0,1,1,66,True,True,True
