cudnn_version,batch_size,in_channels,out_channels,h,w,kW,kH,stride_w,stride_h,pad_w,pad_h,outpad_w,outpad_h,dilation_w,dilation_h,groups,cudnn_deterministic,cudnn_benchmark,cudnn_allow_tf32
8004,4,18,18,181,181,3,3,1,1,0,0,0,0,1,1,18,False,True,True
8004,5,25,25,24,24,3,1,2,2,0,0,1,1,1,1,25,True,True,True
8004,6,113,83,171,171,1,1,1,1,0,0,0,0,1,1,1,True,True,False
8004,3,28,28,53,53,3,1,1,1,0,0,0,0,1,1,28,True,False,True
8004,4,71,47,54,54,1,1,2,2,0,0,0,1,1,1,1,True,True,False
8004,3,98,68,32,32,1,3,2,2,0,0,1,1,1,1,1,True,True,True
8004,5,73,43,127,127,3,1,2,2,0,0,0,0,1,1,1,False,True,True
8004,3,111,111,108,108,1,3,2,2,0,0,1,1,1,1,111,False,False,False
8004,8,84,84,89,89,1,1,2,2,0,0,0,0,1,1,84,False,True,False
8004,6,17,17,39,39,1,1,2,2,0,0,0,1,1,1,17,True,False,False
8004,5,65,65,102,102,1,1,2,2,0,0,1,0,1,1,65,True,True,True
8004,7,59,19,139,139,1,3,2,2,0,0,1,1,1,1,1,True,True,True
8004,6,68,68,131,131,2,2,2,2,0,0,1,1,1,1,68,True,False,True
8004,5,93,72,182,182,2,2,2,2,0,0,0,0,1,1,1,True,False,False
8004,7,105,74,130,130,3,1,1,1,0,0,0,0,1,1,1,True,True,True
8004,8,52,52,199,199,1,1,2,2,0,0,1,1,1,1,52,False,True,False
8004,6,74,116,113,113,2,2,2,2,0,0,0,1,1,1,1,False,False,True
8004,7,73,73,218,218,1,3,2,2,0,0,0,1,1,1,73,True,True,True
8004,4,60,71,83,83,3,1,1,1,0,0,0,0,1,1,1,True,False,False
8004,6,116,116,96,96,3,3,1,1,0,0,0,0,1,1,116,False,True,False
8004,6,37,104,133,133,1,1,2,2,0,0,1,0,1,1,1,False,False,False
8004,8,31,94,39,39,2,2,2,2,0,0,0,0,1,1,1,True,True,True
8004,3,89,123,125,125,1,3,2,2,0,0,0,0,1,1,1,True,False,True
8004,6,84,84,55,55,1,3,2,2,0,0,1,0,1,1,84,True,True,False
8004,7,90,90,187,187,1,1,2,2,0,0,0,1,1,1,90,False,False,True
8004,4,45,45,126,126,3,1,1,1,0,0,0,0,1,1,45,False,False,False
8004,3,92,92,136,136,2,2,2,2,0,0,1,1,1,1,92,True,True,True
8004,4,50,57,51,51,1,3,2,2,0,0,1,0,1,1,1,False,False,True
8004,6,38,38,51,51,2,2,1,1,0,0,0,0,1,1,38,False,False,True
8004,7,89,97,111,111,2,2,1,1,0,0,0,0,1,1,1,False,False,True
8004,7,24,24,163,163,3,3,2,2,0,0,1,0,1,1,24,True,True,True
8004,3,63,24,200,200,3,3,2,2,0,0,1,1,1,1,1,False,True,True
8004,3,34,34,135,135,1,3,2,2,0,0,0,1,1,1,34,False,True,True
8004,1,123,123,161,161,1,1,2,2,0,0,1,0,1,1,123,True,True,False
8004,4,27,100,80,80,3,1,2,2,0,0,1,0,1,1,1,False,False,True
8004,5,76,79,136,136,1,1,2,2,0,0,1,1,1,1,1,False,True,True
8004,6,42,82,205,205,2,2,1,1,0,0,0,0,1,1,1,False,True,False
8004,7,96,61,100,100,2,2,2,2,0,0,1,1,1,1,1,True,False,False
8004,7,68,68,164,164,2,2,2,2,0,0,0,0,1,1,68,False,False,False
8004,5,24,69,91,91,2,2,2,2,0,0,1,0,1,1,1,False,False,True
8004,8,110,110,66,66,1,1,2,2,0,0,1,0,1,1,110,True,True,False
8004,5,106,106,35,35,2,2,2,2,0,0,0,0,1,1,106,True,False,False
8004,4,46,42,78,78,1,1,2,2,0,0,1,1,1,1,1,False,False,False
8004,2,19,102,136,136,1,3,2,2,0,0,1,0,1,1,1,False,False,True
8004,5,62,87,204,204,2,2,2,2,0,0,0,0,1,1,1,True,False,False
8004,4,48,48,184,184,1,3,1,1,0,0,0,0,1,1,48,False,True,False
8004,6,47,47,44,44,1,1,2,2,0,0,0,1,1,1,47,True,True,True
8004,5,29,92,91,91,1,3,1,1,0,0,0,0,1,1,1,True,True,True
8004,7,69,69,70,70,2,2,2,2,0,0,1,0,1,1,69,True,False,True
8004,7,61,61,168,168,1,3,1,1,0,0,0,0,1,1,61,False,True,False
8004,4,20,60,206,206,3,1,1,1,0,0,0,0,1,1,1,True,True,False
8004,6,124,124,116,116,2,2,2,2,0,0,1,0,1,1,124,True,True,True
8004,3,50,50,64,64,1,3,2,2,0,0,1,1,1,1,50,False,True,False
8004,2,70,18,135,135,2,2,2,2,0,0,0,0,1,1,1,False,True,False
8004,6,87,63,70,70,3,3,2,2,0,0,0,1,1,1,1,False,True,False
8004,3,108,20,206,206,1,3,2,2,0,0,0,0,1,1,1,False,False,True
8004,8,125,54,134,134,3,1,1,1,0,0,0,0,1,1,1,False,True,True
8004,5,117,117,74,74,2,2,1,1,0,0,0,0,1,1,117,False,False,False
8004,8,48,48,171,171,3,3,1,1,0,0,0,0,1,1,48,True,True,True
8004,7,60,60,59,59,3,3,2,2,0,0,0,1,1,1,60,True,False,False
8004,3,59,68,194,194,2,2,2,2,0,0,0,1,1,1,1,False,False,True
8004,7,113,85,60,60,3,1,2,2,0,0,1,0,1,1,1,False,False,False
8004,5,17,116,134,134,1,3,2,2,0,0,0,1,1,1,1,True,False,True
8004,7,122,22,156,156,3,1,2,2,0,0,1,0,1,1,1,False,False,True
8004,7,51,98,36,36,1,1,2,2,0,0,1,0,1,1,1,True,False,True
8004,6,91,91,155,155,1,3,2,2,0,0,1,1,1,1,91,False,True,True
8004,4,57,57,46,46,3,3,2,2,0,0,0,1,1,1,57,True,True,False
8004,7,81,52,81,81,3,1,2,2,0,0,0,0,1,1,1,True,False,True
8004,8,72,72,17,17,1,1,1,1,0,0,0,0,1,1,72,False,False,False
8004,1,46,46,115,115,2,2,1,1,0,0,0,0,1,1,46,False,True,False
8004,1,46,46,44,44,2,2,2,2,0,0,0,0,1,1,46,True,True,False
8004,8,120,120,196,196,2,2,2,2,0,0,0,0,1,1,120,False,False,False
8004,4,86,86,86,86,1,1,2,2,0,0,1,0,1,1,86,True,True,False
8004,2,112,112,177,177,1,3,2,2,0,0,1,1,1,1,112,False,False,True
8004,4,17,51,210,210,1,3,2,2,0,0,1,0,1,1,1,True,True,True
8004,6,94,120,24,24,3,1,2,2,0,0,0,0,1,1,1,False,True,False
8004,7,93,93,89,89,2,2,1,1,0,0,0,0,1,1,93,True,True,True
8004,6,111,77,124,124,2,2,2,2,0,0,1,0,1,1,1,False,True,True
8004,5,106,17,58,58,2,2,1,1,0,0,0,0,1,1,1,False,True,False
8004,7,103,103,97,97,2,2,2,2,0,0,1,1,1,1,103,False,True,False
8004,2,27,62,47,47,1,3,2,2,0,0,1,0,1,1,1,False,False,True
8004,5,27,27,154,154,1,3,2,2,0,0,1,0,1,1,27,False,True,False
8004,6,66,67,107,107,1,3,2,2,0,0,1,1,1,1,1,True,True,True
8004,1,121,105,66,66,1,3,2,2,0,0,0,0,1,1,1,False,False,False
8004,1,66,93,74,74,2,2,2,2,0,0,1,1,1,1,1,False,True,False
8004,8,117,117,33,33,1,3,2,2,0,0,1,0,1,1,117,True,False,True
8004,3,62,34,118,118,3,1,2,2,0,0,1,0,1,1,1,True,False,False
8004,3,87,87,63,63,1,3,2,2,0,0,0,1,1,1,87,True,False,False
8004,6,20,20,174,174,1,3,2,2,0,0,0,1,1,1,20,False,False,True
8004,6,102,71,152,152,2,2,2,2,0,0,1,0,1,1,1,False,True,True
8004,7,120,98,42,42,2,2,2,2,0,0,1,1,1,1,1,False,True,True
8004,4,73,110,104,104,3,3,2,2,0,0,1,0,1,1,1,True,False,True
8004,3,26,26,89,89,1,3,2,2,0,0,1,0,1,1,26,True,False,False
8004,4,119,93,138,138,2,2,2,2,0,0,0,0,1,1,1,False,True,False
8004,3,22,115,105,105,3,3,2,2,0,0,1,1,1,1,1,False,False,False
8004,5,98,98,110,110,1,3,1,1,0,0,0,0,1,1,98,False,False,True
8004,2,64,64,147,147,3,1,2,2,0,0,1,1,1,1,64,True,True,True
8004,8,61,61,144,144,3,3,2,2,0,0,0,0,1,1,61,False,True,True
8004,3,27,27,141,141,1,3,2,2,0,0,1,1,1,1,27,False,False,True
8004,8,53,53,151,151,3,1,2,2,0,0,0,1,1,1,53,True,True,False
8004,6,33,108,189,189,3,3,2,2,0,0,0,0,1,1,1,True,True,True
8004,4,89,89,125,125,2,2,2,2,0,0,1,1,1,1,1,False,False,True
8004,4,104,46,217,217,1,3,2,2,0,0,0,1,1,1,1,True,True,True
8004,8,44,85,205,205,3,1,1,1,0,0,0,0,1,1,1,False,True,False
8004,2,49,62,43,43,3,3,2,2,0,0,1,1,1,1,1,False,True,True
8004,2,85,85,134,134,2,2,2,2,0,0,1,1,1,1,85,False,False,False
8004,7,66,53,218,218,1,1,2,2,0,0,1,1,1,1,1,True,False,True
8004,3,59,82,128,128,3,1,2,2,0,0,0,1,1,1,1,False,True,False
8004,4,96,103,118,118,3,3,2,2,0,0,1,1,1,1,1,True,False,False
8004,1,71,71,208,208,1,3,2,2,0,0,0,1,1,1,71,True,True,False
8004,2,115,78,216,216,1,3,2,2,0,0,1,0,1,1,1,True,False,True
8004,7,42,30,222,222,1,1,1,1,0,0,0,0,1,1,1,True,True,False
8004,1,98,72,137,137,3,3,2,2,0,0,0,0,1,1,1,True,True,False
8004,1,29,96,93,93,1,3,1,1,0,0,0,0,1,1,1,True,True,False
8004,3,110,103,46,46,2,2,2,2,0,0,0,1,1,1,1,False,False,True
8004,2,122,122,199,199,1,3,1,1,0,0,0,0,1,1,122,True,False,False
8004,1,87,59,53,53,2,2,1,1,0,0,0,0,1,1,1,False,True,False
8004,7,17,17,71,71,3,1,2,2,0,0,0,1,1,1,17,False,True,False
8004,2,23,34,210,210,3,3,2,2,0,0,1,0,1,1,1,True,True,False
8004,4,119,84,170,170,3,1,1,1,0,0,0,0,1,1,1,True,False,False
8004,8,34,34,100,100,3,3,1,1,0,0,0,0,1,1,34,True,True,False
8004,7,26,26,151,151,2,2,2,2,0,0,1,1,1,1,26,False,True,True
8004,8,72,57,171,171,1,3,2,2,0,0,1,1,1,1,1,False,True,True
8004,5,104,84,106,106,1,1,2,2,0,0,0,1,1,1,1,False,False,True
8004,5,93,93,26,26,2,2,2,2,0,0,1,1,1,1,93,True,False,False
8004,7,106,65,68,68,3,1,2,2,0,0,0,1,1,1,1,True,False,True
8004,4,118,80,170,170,2,2,1,1,0,0,0,0,1,1,1,False,True,True
8004,4,81,55,80,80,1,1,2,2,0,0,0,0,1,1,1,False,False,True
8004,8,93,114,72,72,1,3,2,2,0,0,0,0,1,1,1,True,False,True
8004,5,122,122,144,144,1,3,1,1,0,0,0,0,1,1,122,False,True,False
8004,1,81,78,162,162,1,3,2,2,0,0,0,1,1,1,1,True,True,True
8004,2,24,127,111,111,1,1,2,2,0,0,1,0,1,1,1,False,True,False
8004,7,126,126,64,64,1,3,1,1,0,0,0,0,1,1,126,True,True,False
8004,6,102,69,56,56,1,3,2,2,0,0,0,0,1,1,1,False,True,False
8004,8,65,65,169,169,3,1,2,2,0,0,1,0,1,1,65,True,False,False
8004,8,85,98,216,216,1,1,2,2,0,0,1,1,1,1,1,False,False,True
8004,4,50,50,24,24,1,1,1,1,0,0,0,0,1,1,50,False,True,True
8004,8,49,49,207,207,1,3,1,1,0,0,0,0,1,1,49,True,True,True
8004,8,70,70,122,122,1,3,1,1,0,0,0,0,1,1,70,True,False,False
8004,1,20,74,209,209,1,3,2,2,0,0,1,0,1,1,1,False,False,True
8004,8,81,81,141,141,2,2,2,2,0,0,1,0,1,1,81,False,False,False
8004,2,58,93,65,65,1,3,2,2,0,0,1,1,1,1,1,False,False,True
8004,4,95,95,71,71,3,3,1,1,0,0,0,0,1,1,95,True,False,False
8004,8,68,104,26,26,1,3,2,2,0,0,1,0,1,1,1,False,True,False
8004,1,100,56,85,85,1,1,2,2,0,0,0,1,1,1,1,False,False,True
8004,5,78,20,47,47,3,3,2,2,0,0,1,0,1,1,1,False,True,False
8004,7,76,76,147,147,3,1,2,2,0,0,1,0,1,1,76,False,True,False
8004,3,20,20,82,82,2,2,2,2,0,0,1,0,1,1,20,False,True,True
8004,6,111,111,48,48,1,1,2,2,0,0,1,1,1,1,111,False,True,False
8004,5,68,45,145,145,2,2,2,2,0,0,1,0,1,1,1,True,False,True
8004,5,48,118,201,201,1,1,1,1,0,0,0,0,1,1,1,False,False,False
8004,4,108,116,102,102,2,2,2,2,0,0,0,1,1,1,1,True,True,True
8004,6,45,69,126,126,2,2,1,1,0,0,0,0,1,1,1,True,False,True
8004,6,123,123,116,116,1,1,2,2,0,0,0,0,1,1,123,True,False,False
8004,5,74,74,157,157,1,1,2,2,0,0,1,1,1,1,74,False,False,False
8004,1,115,115,198,198,2,2,1,1,0,0,0,0,1,1,115,False,True,False
8004,7,66,66,129,129,3,1,2,2,0,0,0,0,1,1,66,False,False,False
8004,2,38,111,98,98,2,2,1,1,0,0,0,0,1,1,1,True,True,True
8004,2,124,124,87,87,1,3,1,1,0,0,0,0,1,1,124,True,True,True
8004,8,54,114,61,61,1,3,2,2,0,0,1,0,1,1,1,False,True,False
8004,6,20,20,212,212,1,1,2,2,0,0,0,1,1,1,20,False,True,True
8004,3,55,55,90,90,1,3,2,2,0,0,1,1,1,1,55,True,True,False
8004,1,66,66,68,68,3,1,2,2,0,0,1,1,1,1,66,False,True,False
8004,6,87,87,147,147,2,2,1,1,0,0,0,0,1,1,87,True,True,False
8004,2,86,46,52,52,2,2,2,2,0,0,0,0,1,1,1,True,True,False
8004,3,118,70,192,192,1,1,2,2,0,0,0,0,1,1,1,False,True,True
8004,2,71,87,129,129,3,1,2,2,0,0,0,0,1,1,1,False,False,False
8004,4,53,19,36,36,2,2,2,2,0,0,1,0,1,1,1,True,True,False
8004,7,22,22,199,199,2,2,1,1,0,0,0,0,1,1,22,False,False,True
8004,2,37,37,169,169,1,3,2,2,0,0,1,0,1,1,37,True,False,True
8004,3,125,125,72,72,3,3,1,1,0,0,0,0,1,1,125,False,False,True
8004,6,38,38,25,25,1,1,2,2,0,0,1,1,1,1,38,False,True,True
8004,3,72,72,116,116,1,1,2,2,0,0,0,1,1,1,72,False,True,False
8004,3,91,91,182,182,2,2,1,1,0,0,0,0,1,1,91,True,True,True
8004,3,119,119,177,177,2,2,2,2,0,0,1,0,1,1,119,True,True,False
8004,4,119,119,29,29,1,1,2,2,0,0,1,0,1,1,119,False,True,False
8004,7,27,76,168,168,1,3,1,1,0,0,0,0,1,1,1,False,False,False
8004,3,95,95,175,175,3,1,2,2,0,0,1,0,1,1,95,True,True,True
8004,6,90,64,165,165,1,1,2,2,0,0,1,0,1,1,1,False,False,True
8004,3,64,28,56,56,1,3,2,2,0,0,1,1,1,1,1,True,False,True
8004,7,80,30,152,152,1,1,2,2,0,0,0,1,1,1,1,False,False,False
8004,8,97,97,184,184,1,1,1,1,0,0,0,0,1,1,97,False,False,False
8004,3,125,111,84,84,3,3,2,2,0,0,0,1,1,1,1,False,True,True
8004,5,46,46,188,188,3,1,2,2,0,0,1,0,1,1,46,False,False,False
8004,3,120,72,155,155,2,2,2,2,0,0,0,1,1,1,1,True,True,False
8004,3,69,69,160,160,1,1,2,2,0,0,1,0,1,1,69,False,False,True
8004,4,28,62,50,50,2,2,2,2,0,0,0,0,1,1,1,True,False,False
8004,5,19,19,50,50,2,2,1,1,0,0,0,0,1,1,19,True,True,False
8004,2,46,23,117,117,2,2,2,2,0,0,0,0,1,1,1,False,False,False
8004,3,90,90,103,103,3,1,2,2,0,0,0,1,1,1,90,True,False,False
8004,6,128,128,28,28,3,3,2,2,0,0,1,0,1,1,1,True,False,True
8004,8,42,24,40,40,1,1,2,2,0,0,1,1,1,1,1,False,False,False
8004,1,98,52,124,124,1,3,1,1,0,0,0,0,1,1,1,False,True,False
8004,8,16,21,31,31,2,2,2,2,0,0,0,1,1,1,1,True,False,True
8004,4,91,97,24,24,1,3,2,2,0,0,1,1,1,1,1,False,True,True
8004,7,107,21,213,213,3,3,2,2,0,0,1,1,1,1,1,False,False,False
8004,5,39,118,148,148,1,1,2,2,0,0,1,0,1,1,1,False,False,False
8004,8,56,56,104,104,1,3,1,1,0,0,0,0,1,1,56,False,False,False
8004,1,30,30,169,169,1,3,2,2,0,0,1,1,1,1,30,False,True,False
8004,3,95,109,121,121,2,2,2,2,0,0,1,0,1,1,1,True,True,True
8004,5,120,61,199,199,2,2,2,2,0,0,0,1,1,1,1,False,False,False
8004,3,74,74,175,175,3,1,2,2,0,0,1,1,1,1,74,True,False,True
8004,7,128,100,118,118,2,2,2,2,0,0,0,1,1,1,1,False,False,True
8004,6,33,33,87,87,3,1,2,2,0,0,1,1,1,1,33,False,False,False
8004,4,63,63,20,20,1,3,2,2,0,0,1,1,1,1,63,False,True,False
8004,2,38,38,28,28,1,3,2,2,0,0,1,1,1,1,38,True,False,True
8004,6,45,45,46,46,3,3,2,2,0,0,1,1,1,1,45,True,False,False
8004,3,127,71,221,221,3,3,2,2,0,0,0,1,1,1,1,True,False,True
8004,1,62,54,79,79,3,3,1,1,0,0,0,0,1,1,1,False,False,False
8004,5,49,53,68,68,3,3,2,2,0,0,0,1,1,1,1,False,False,False
8004,6,110,121,123,123,2,2,2,2,0,0,0,0,1,1,1,False,True,True
8004,7,67,67,114,114,2,2,1,1,0,0,0,0,1,1,67,True,True,False
8004,6,51,51,193,193,2,2,1,1,0,0,0,0,1,1,51,False,False,False
8004,7,79,79,39,39,3,1,2,2,0,0,1,1,1,1,79,True,True,True
8004,1,70,26,173,173,3,3,2,2,0,0,1,1,1,1,1,True,False,False
8004,4,105,105,67,67,3,3,2,2,0,0,0,0,1,1,105,False,False,True
8004,6,37,125,217,217,3,3,2,2,0,0,1,0,1,1,1,True,False,True
8004,4,53,105,145,145,2,2,2,2,0,0,1,0,1,1,1,False,True,False
8004,5,71,39,181,181,1,1,2,2,0,0,1,0,1,1,1,True,False,True
8004,3,95,77,83,83,2,2,2,2,0,0,0,0,1,1,1,True,True,True
8004,5,72,72,26,26,3,3,2,2,0,0,0,0,1,1,72,True,False,True
8004,3,60,60,190,190,3,1,2,2,0,0,0,1,1,1,60,True,True,True
8004,2,28,28,169,169,3,3,2,2,0,0,0,0,1,1,28,True,True,True
8004,7,77,77,47,47,3,1,1,1,0,0,0,0,1,1,77,True,False,False
8004,2,61,59,95,95,3,1,2,2,0,0,1,0,1,1,1,True,True,False
8004,3,20,20,35,35,2,2,1,1,0,0,0,0,1,1,20,True,True,True
8004,7,43,118,20,20,1,3,2,2,0,0,1,0,1,1,1,True,False,True
8004,1,92,92,78,78,2,2,2,2,0,0,0,0,1,1,92,False,True,False
8004,2,75,75,135,135,1,1,2,2,0,0,1,1,1,1,75,True,True,False
8004,4,101,101,75,75,3,1,2,2,0,0,0,1,1,1,101,False,True,False
8004,3,50,36,218,218,3,1,1,1,0,0,0,0,1,1,1,True,False,False
8004,1,114,122,200,200,1,3,2,2,0,0,0,0,1,1,1,False,True,True
8004,5,80,80,95,95,3,1,2,2,0,0,0,1,1,1,80,False,True,False
8004,5,59,121,102,102,1,3,2,2,0,0,0,0,1,1,1,True,True,True
8004,8,128,128,209,209,1,1,1,1,0,0,0,0,1,1,128,False,False,True
8004,8,97,97,62,62,3,1,2,2,0,0,0,0,1,1,97,True,False,False
8004,1,58,58,53,53,1,1,2,2,0,0,1,0,1,1,58,True,False,True
8004,4,124,124,162,162,1,1,2,2,0,0,1,0,1,1,124,False,True,True
8004,8,107,38,30,30,3,1,2,2,0,0,0,0,1,1,1,False,True,True
8004,5,128,128,52,52,1,1,2,2,0,0,0,1,1,1,128,False,True,True
8004,8,57,71,52,52,3,1,2,2,0,0,0,0,1,1,1,False,False,True
8004,7,113,66,115,115,1,3,1,1,0,0,0,0,1,1,1,True,True,False
8004,2,59,59,111,111,1,1,1,1,0,0,0,0,1,1,59,False,True,True
8004,2,94,94,49,49,3,3,2,2,0,0,0,1,1,1,94,True,False,True
8004,6,124,124,162,162,1,3,2,2,0,0,0,1,1,1,1,False,False,True
8004,1,42,42,144,144,1,1,2,2,0,0,0,0,1,1,42,True,True,False
8004,3,28,28,167,167,3,3,2,2,0,0,0,1,1,1,28,False,True,False
8004,4,56,56,139,139,1,3,2,2,0,0,1,1,1,1,56,True,False,True
8004,7,124,37,163,163,2,2,2,2,0,0,1,1,1,1,1,True,True,False
8004,4,38,61,220,220,3,3,1,1,0,0,0,0,1,1,1,True,True,False
8004,1,115,122,118,118,3,1,1,1,0,0,0,0,1,1,1,True,True,False
8004,8,125,122,60,60,2,2,2,2,0,0,0,1,1,1,1,True,False,True
8004,4,121,96,108,108,3,3,2,2,0,0,1,1,1,1,1,True,True,True
8004,1,123,95,39,39,3,3,2,2,0,0,0,1,1,1,1,False,True,False
8004,3,48,123,183,183,3,1,2,2,0,0,0,1,1,1,1,True,True,True
8004,3,74,76,146,146,3,3,1,1,0,0,0,0,1,1,1,True,False,False
8004,6,84,24,39,39,2,2,2,2,0,0,1,1,1,1,1,False,True,False
8004,1,89,98,26,26,1,1,2,2,0,0,0,1,1,1,1,True,False,False
8004,3,72,72,26,26,3,1,1,1,0,0,0,0,1,1,72,False,True,False
8004,5,19,19,166,166,1,1,2,2,0,0,1,1,1,1,19,False,False,True
8004,3,29,57,102,102,3,1,2,2,0,0,1,1,1,1,1,True,False,False
8004,3,46,49,201,201,2,2,1,1,0,0,0,0,1,1,1,True,True,True
8004,4,32,124,70,70,1,1,2,2,0,0,1,1,1,1,1,False,False,False
8004,8,110,64,219,219,1,3,1,1,0,0,0,0,1,1,1,False,True,True
8004,7,90,90,150,150,3,1,2,2,0,0,0,0,1,1,90,False,True,False
8004,2,67,63,224,224,3,3,1,1,0,0,0,0,1,1,1,False,True,True
8004,1,121,73,79,79,1,1,1,1,0,0,0,0,1,1,1,True,True,False
8004,5,76,76,204,204,3,3,2,2,0,0,1,1,1,1,76,False,False,False
8004,3,38,38,167,167,1,3,2,2,0,0,0,0,1,1,38,True,True,True
8004,8,58,58,123,123,2,2,2,2,0,0,1,1,1,1,58,False,True,True
8004,7,100,52,73,73,3,3,2,2,0,0,1,1,1,1,1,False,False,False
8004,4,86,114,149,149,1,3,2,2,0,0,1,1,1,1,1,True,True,False
8004,2,91,29,81,81,3,1,2,2,0,0,1,0,1,1,1,False,False,True
8004,8,46,46,86,86,2,2,2,2,0,0,1,1,1,1,46,False,True,False
8004,4,122,122,47,47,3,3,1,1,0,0,0,0,1,1,122,False,True,False
8004,1,61,61,169,169,3,1,2,2,0,0,0,1,1,1,61,False,True,False
8004,4,103,30,44,44,3,1,2,2,0,0,1,0,1,1,1,True,False,True
8004,7,103,88,209,209,3,1,2,2,0,0,1,1,1,1,1,True,True,True
