cudnn_version,batch_size,in_channels,out_channels,h,w,kW,kH,stride_w,stride_h,pad_w,pad_h,outpad_w,outpad_h,dilation_w,dilation_h,groups,cudnn_deterministic,cudnn_benchmark,cudnn_allow_tf32
8004,2,127,127,224,224,2,2,2,2,0,0,1,0,1,1,127,True,True,False
8004,4,86,68,134,134,1,3,2,2,0,0,0,0,1,1,1,True,False,False
8004,7,44,44,84,84,3,3,2,2,0,0,1,1,1,1,44,False,False,True
8004,8,78,78,118,118,2,2,2,2,0,0,1,0,1,1,78,True,True,True
8004,7,25,25,106,106,2,2,2,2,0,0,0,0,1,1,25,True,True,True
8004,2,85,83,33,33,3,3,2,2,0,0,1,0,1,1,1,False,False,False
8004,3,60,25,75,75,1,3,2,2,0,0,0,1,1,1,1,True,False,False
8004,1,71,100,36,36,1,3,1,1,0,0,0,0,1,1,1,True,False,False
8004,5,110,59,191,191,1,1,2,2,0,0,1,0,1,1,1,True,False,True
8004,6,96,96,202,202,2,2,2,2,0,0,0,0,1,1,96,False,False,False
8004,4,44,75,45,45,2,2,2,2,0,0,0,1,1,1,1,True,False,True
8004,5,119,89,183,183,1,3,1,1,0,0,0,0,1,1,1,False,False,False
8004,1,85,69,213,213,1,1,2,2,0,0,0,1,1,1,1,False,False,True
8004,4,113,113,156,156,3,3,2,2,0,0,0,0,1,1,113,False,False,False
8004,6,101,100,94,94,1,3,2,2,0,0,0,1,1,1,1,True,True,True
8004,7,35,35,142,142,1,1,2,2,0,0,0,1,1,1,35,False,False,False
8004,1,104,86,49,49,3,3,2,2,0,0,0,0,1,1,1,False,False,False
8004,8,108,108,58,58,2,2,2,2,0,0,1,1,1,1,108,False,True,True
8004,5,37,37,142,142,1,1,2,2,0,0,0,1,1,1,37,True,True,True
8004,6,106,106,207,207,2,2,2,2,0,0,1,0,1,1,106,True,False,False
8004,6,29,29,205,205,3,3,2,2,0,0,1,1,1,1,29,True,True,False
8004,1,104,104,95,95,1,3,1,1,0,0,0,0,1,1,104,True,True,False
8004,2,128,128,123,123,2,2,2,2,0,0,0,0,1,1,128,False,True,False
8004,5,128,52,180,180,1,3,1,1,0,0,0,0,1,1,1,True,True,True
8004,7,16,16,209,209,3,1,2,2,0,0,0,1,1,1,16,True,True,False
8004,3,17,30,220,220,1,1,1,1,0,0,0,0,1,1,1,True,True,True
8004,5,113,77,58,58,3,3,2,2,0,0,0,1,1,1,1,False,False,True
8004,3,60,60,187,187,2,2,2,2,0,0,0,1,1,1,60,True,True,True
8004,4,23,59,55,55,1,1,2,2,0,0,1,0,1,1,1,False,True,False
8004,3,122,111,166,166,3,3,2,2,0,0,0,0,1,1,1,True,True,False
8004,7,118,118,175,175,1,1,2,2,0,0,1,1,1,1,118,False,False,True
8004,5,30,30,120,120,3,3,2,2,0,0,1,0,1,1,30,False,False,True
8004,2,125,125,94,94,3,1,2,2,0,0,1,1,1,1,125,False,False,True
8004,3,88,88,172,172,1,1,2,2,0,0,0,0,1,1,88,True,True,False
8004,6,94,107,156,156,3,3,2,2,0,0,0,0,1,1,1,True,True,False
8004,6,83,83,46,46,3,1,2,2,0,0,1,1,1,1,83,True,True,False
8004,5,70,18,211,211,3,3,2,2,0,0,1,1,1,1,1,True,True,True
8004,4,78,78,42,42,3,3,1,1,0,0,0,0,1,1,78,False,True,False
8004,4,29,29,160,160,3,3,2,2,0,0,0,0,1,1,29,False,True,True
8004,8,110,89,85,85,1,1,2,2,0,0,1,0,1,1,1,True,False,True
8004,7,88,18,201,201,2,2,2,2,0,0,1,1,1,1,1,False,True,True
8004,5,76,64,23,23,3,1,1,1,0,0,0,0,1,1,1,True,False,False
8004,1,32,32,204,204,1,3,2,2,0,0,0,1,1,1,32,True,False,False
8004,6,125,125,148,148,1,3,2,2,0,0,1,1,1,1,125,True,True,False
8004,7,41,41,32,32,3,1,2,2,0,0,1,1,1,1,41,True,True,False
8004,5,73,73,162,162,1,1,2,2,0,0,1,0,1,1,73,False,True,False
8004,7,117,117,66,66,3,1,2,2,0,0,1,1,1,1,117,False,True,True
8004,5,18,18,186,186,1,3,2,2,0,0,0,0,1,1,18,True,True,True
8004,3,60,60,166,166,2,2,1,1,0,0,0,0,1,1,60,True,True,False
8004,1,128,128,34,34,3,3,2,2,0,0,0,1,1,1,128,False,False,True
8004,5,23,23,25,25,3,3,2,2,0,0,1,1,1,1,23,True,False,False
8004,5,65,77,129,129,1,3,2,2,0,0,1,0,1,1,1,False,True,False
8004,1,108,38,201,201,1,3,2,2,0,0,0,1,1,1,1,True,False,False
8004,2,46,46,189,189,1,3,1,1,0,0,0,0,1,1,46,True,True,True
8004,8,17,17,112,112,3,1,2,2,0,0,1,0,1,1,17,True,True,False
8004,1,121,121,130,130,2,2,2,2,0,0,1,1,1,1,121,False,True,True
8004,5,69,69,105,105,3,1,2,2,0,0,1,0,1,1,69,False,True,False
8004,4,54,54,72,72,1,3,2,2,0,0,0,0,1,1,54,True,True,False
8004,6,128,126,42,42,1,1,2,2,0,0,0,1,1,1,1,True,True,True
8004,7,106,55,28,28,2,2,2,2,0,0,0,1,1,1,1,False,False,True
8004,6,31,31,135,135,3,3,2,2,0,0,0,0,1,1,31,True,True,False
8004,3,83,16,211,211,3,1,2,2,0,0,0,1,1,1,1,True,True,True
8004,8,98,98,212,212,1,1,2,2,0,0,0,1,1,1,98,False,True,False
8004,2,110,110,163,163,1,1,1,1,0,0,0,0,1,1,110,True,False,False
8004,3,108,18,179,179,3,1,2,2,0,0,1,0,1,1,1,True,False,False
8004,8,24,24,180,180,1,3,2,2,0,0,0,1,1,1,24,False,False,True
8004,8,41,45,163,163,1,1,1,1,0,0,0,0,1,1,1,False,False,False
8004,5,81,81,81,81,3,3,2,2,0,0,0,0,1,1,81,True,True,False
8004,6,58,117,39,39,1,1,2,2,0,0,1,0,1,1,1,True,False,False
8004,5,90,90,82,82,3,1,2,2,0,0,0,1,1,1,90,False,False,False
8004,2,123,123,173,173,3,1,2,2,0,0,1,1,1,1,123,False,False,False
8004,3,23,77,123,123,3,3,2,2,0,0,0,1,1,1,1,False,False,False
8004,5,113,113,159,159,1,3,2,2,0,0,1,1,1,1,113,True,True,False
8004,1,41,41,70,70,1,1,2,2,0,0,1,0,1,1,41,True,True,False
8004,5,68,48,23,23,1,1,2,2,0,0,1,1,1,1,1,False,False,True
8004,5,99,56,76,76,1,1,2,2,0,0,1,0,1,1,1,False,False,True
8004,3,84,48,19,19,1,1,2,2,0,0,1,1,1,1,1,False,True,False
8004,1,64,64,178,178,1,3,2,2,0,0,1,1,1,1,64,False,True,False
8004,2,91,36,134,134,2,2,2,2,0,0,0,0,1,1,1,False,True,True
8004,4,126,126,50,50,3,1,2,2,0,0,0,1,1,1,126,False,False,True
8004,7,50,21,145,145,1,3,2,2,0,0,1,1,1,1,1,False,True,True
8004,2,89,31,48,48,1,1,1,1,0,0,0,0,1,1,1,False,True,True
8004,3,58,61,210,210,2,2,2,2,0,0,0,0,1,1,1,False,False,True
8004,7,44,82,97,97,2,2,1,1,0,0,0,0,1,1,1,False,True,False
8004,7,62,54,195,195,2,2,1,1,0,0,0,0,1,1,1,False,False,True
8004,7,41,39,105,105,2,2,1,1,0,0,0,0,1,1,1,False,True,False
8004,6,87,87,160,160,3,3,2,2,0,0,0,0,1,1,87,True,True,True
8004,2,52,26,161,161,2,2,2,2,0,0,0,1,1,1,1,True,True,False
8004,3,59,116,135,135,1,1,2,2,0,0,0,0,1,1,1,True,True,False
8004,1,28,28,93,93,2,2,1,1,0,0,0,0,1,1,28,False,False,True
8004,3,21,21,76,76,2,2,2,2,0,0,1,1,1,1,21,False,True,False
8004,6,56,56,84,84,3,3,2,2,0,0,0,0,1,1,56,True,False,True
8004,5,76,66,175,175,3,1,2,2,0,0,1,0,1,1,1,False,False,False
8004,8,82,43,124,124,3,1,1,1,0,0,0,0,1,1,1,False,False,False
8004,4,19,89,107,107,1,1,2,2,0,0,0,0,1,1,1,False,False,True
8004,7,116,116,18,18,3,3,1,1,0,0,0,0,1,1,116,False,False,True
8004,5,62,48,191,191,3,3,2,2,0,0,1,1,1,1,1,False,False,True
8004,1,123,39,67,67,3,1,2,2,0,0,0,0,1,1,1,True,False,True
8004,6,51,51,192,192,1,1,2,2,0,0,0,1,1,1,51,False,False,True
8004,1,50,50,165,165,1,3,2,2,0,0,1,0,1,1,50,True,True,False
8004,6,82,82,176,176,3,3,1,1,0,0,0,0,1,1,82,True,False,False
8004,8,42,74,214,214,1,3,1,1,0,0,0,0,1,1,1,False,False,True
8004,6,53,60,204,204,3,3,2,2,0,0,0,1,1,1,1,True,True,False
8004,8,44,85,39,39,3,3,2,2,0,0,1,0,1,1,1,False,False,True
8004,7,19,19,95,95,2,2,1,1,0,0,0,0,1,1,19,True,True,True
8004,3,73,96,152,152,1,1,2,2,0,0,1,1,1,1,1,False,False,False
8004,5,19,19,49,49,3,3,2,2,0,0,1,0,1,1,19,False,False,False
8004,5,70,117,158,158,2,2,2,2,0,0,0,1,1,1,1,True,True,False
8004,6,58,24,194,194,3,1,1,1,0,0,0,0,1,1,1,True,True,True
8004,2,80,29,128,128,1,1,2,2,0,0,0,1,1,1,1,True,True,True
8004,4,38,38,16,16,1,1,2,2,0,0,0,1,1,1,38,False,False,False
8004,3,63,63,19,19,2,2,2,2,0,0,0,1,1,1,63,True,True,False
8004,8,25,25,174,174,2,2,2,2,0,0,0,1,1,1,25,True,True,True
8004,7,23,23,207,207,3,1,2,2,0,0,0,0,1,1,23,True,False,False
8004,7,64,85,116,116,1,1,2,2,0,0,1,0,1,1,1,True,True,False
8004,2,87,59,112,112,3,3,2,2,0,0,1,1,1,1,1,False,True,False
8004,7,20,105,38,38,1,1,2,2,0,0,0,0,1,1,1,True,False,False
8004,3,72,79,137,137,3,1,2,2,0,0,0,1,1,1,1,True,False,True
8004,6,122,118,175,175,1,3,2,2,0,0,0,0,1,1,1,False,False,True
8004,8,31,86,183,183,1,1,2,2,0,0,1,1,1,1,1,False,False,False
8004,6,113,113,170,170,3,3,2,2,0,0,1,1,1,1,113,False,True,False
8004,4,89,81,171,171,3,1,2,2,0,0,1,1,1,1,1,False,False,True
8004,7,84,84,107,107,1,3,1,1,0,0,0,0,1,1,84,True,False,False
8004,8,65,65,24,24,3,3,2,2,0,0,0,1,1,1,65,False,True,True
8004,3,34,116,127,127,3,3,2,2,0,0,0,0,1,1,1,True,True,True
8004,2,62,62,16,16,3,1,1,1,0,0,0,0,1,1,62,False,False,False
8004,2,40,40,130,130,1,3,1,1,0,0,0,0,1,1,40,False,False,False
8004,8,92,92,55,55,1,1,1,1,0,0,0,0,1,1,92,False,True,True
8004,6,23,23,187,187,1,3,2,2,0,0,0,0,1,1,23,False,True,True
8004,1,59,59,123,123,3,1,2,2,0,0,1,0,1,1,59,False,True,False
8004,6,115,115,110,110,1,3,2,2,0,0,0,1,1,1,115,True,False,True
8004,8,39,74,103,103,3,3,2,2,0,0,0,0,1,1,1,True,False,False
8004,5,79,79,167,167,1,3,1,1,0,0,0,0,1,1,79,True,False,False
8004,3,30,30,36,36,3,1,2,2,0,0,0,0,1,1,30,False,True,False
8004,2,105,39,205,205,2,2,2,2,0,0,0,1,1,1,1,True,True,False
8004,1,70,70,87,87,3,3,2,2,0,0,1,1,1,1,70,True,True,True
8004,1,78,78,43,43,1,3,2,2,0,0,0,1,1,1,78,False,True,False
8004,1,73,73,211,211,3,3,2,2,0,0,0,0,1,1,73,True,True,False
8004,4,122,33,124,124,2,2,2,2,0,0,1,0,1,1,1,False,True,False
8004,6,66,66,127,127,1,1,2,2,0,0,0,0,1,1,66,False,False,False
8004,3,112,112,91,91,1,1,2,2,0,0,0,1,1,1,112,False,False,False
8004,2,60,60,157,157,1,3,2,2,0,0,1,0,1,1,60,False,False,True
8004,2,80,80,83,83,3,1,2,2,0,0,0,1,1,1,80,False,False,True
8004,2,86,74,116,116,1,3,2,2,0,0,0,1,1,1,1,False,True,False
8004,6,44,96,208,208,3,3,2,2,0,0,1,1,1,1,1,True,False,True
8004,1,31,31,219,219,2,2,2,2,0,0,0,0,1,1,31,False,True,True
8004,8,44,44,194,194,3,1,2,2,0,0,1,1,1,1,44,False,False,False
8004,6,26,124,127,127,1,3,1,1,0,0,0,0,1,1,1,False,True,False
8004,1,74,119,161,161,1,1,2,2,0,0,1,0,1,1,1,True,False,False
8004,3,78,78,103,103,1,3,2,2,0,0,1,1,1,1,78,True,False,True
8004,1,47,128,222,222,1,3,2,2,0,0,0,1,1,1,1,False,False,False
8004,7,77,77,21,21,2,2,2,2,0,0,0,0,1,1,77,True,True,True
8004,7,93,93,84,84,3,1,2,2,0,0,1,0,1,1,93,True,True,False
8004,3,30,99,130,130,1,1,1,1,0,0,0,0,1,1,1,True,True,True
8004,5,119,117,69,69,3,3,2,2,0,0,1,1,1,1,1,True,True,False
8004,1,103,24,166,166,3,1,2,2,0,0,1,1,1,1,1,True,False,True
8004,8,47,118,75,75,1,1,2,2,0,0,1,1,1,1,1,False,True,True
8004,5,112,65,128,128,1,1,2,2,0,0,0,1,1,1,1,True,False,False
8004,6,34,34,31,31,2,2,2,2,0,0,1,0,1,1,34,False,False,False
8004,6,26,24,199,199,1,1,2,2,0,0,0,1,1,1,1,True,True,True
8004,5,67,67,103,103,3,1,2,2,0,0,1,1,1,1,67,True,False,True
8004,8,91,68,21,21,3,1,2,2,0,0,0,1,1,1,1,True,False,True
8004,1,45,61,66,66,1,1,2,2,0,0,0,0,1,1,1,True,True,False
8004,5,71,71,162,162,1,1,2,2,0,0,1,1,1,1,71,False,False,True
8004,8,97,86,207,207,1,3,2,2,0,0,1,1,1,1,1,True,True,True
8004,3,109,78,146,146,1,1,2,2,0,0,1,1,1,1,1,False,False,False
8004,2,88,88,183,183,3,1,2,2,0,0,0,0,1,1,88,False,False,False
8004,4,31,68,34,34,3,3,1,1,0,0,0,0,1,1,1,True,False,False
8004,3,24,24,21,21,1,3,1,1,0,0,0,0,1,1,24,True,False,True
8004,6,51,117,134,134,1,1,2,2,0,0,0,1,1,1,1,False,True,False
8004,6,70,48,189,189,1,3,2,2,0,0,0,0,1,1,1,False,True,False
8004,4,32,91,85,85,3,1,2,2,0,0,0,1,1,1,1,True,False,True
8004,2,28,28,219,219,2,2,1,1,0,0,0,0,1,1,28,True,False,True
8004,8,112,49,216,216,3,3,2,2,0,0,0,1,1,1,1,False,False,True
8004,7,126,126,50,50,2,2,2,2,0,0,1,1,1,1,126,False,True,False
8004,7,111,35,216,216,1,3,2,2,0,0,0,1,1,1,1,True,False,True
8004,1,68,68,117,117,2,2,2,2,0,0,0,1,1,1,1,True,True,False
8004,6,22,102,25,25,3,3,2,2,0,0,1,0,1,1,1,False,False,True
8004,5,39,39,20,20,1,3,1,1,0,0,0,0,1,1,39,False,True,True
8004,1,28,59,199,199,2,2,2,2,0,0,1,0,1,1,1,True,False,False
8004,3,16,16,119,119,3,1,2,2,0,0,1,1,1,1,16,True,False,True
8004,8,30,30,165,165,3,3,2,2,0,0,1,0,1,1,30,False,False,True
8004,7,109,118,32,32,3,1,1,1,0,0,0,0,1,1,1,True,False,False
8004,2,82,82,148,148,2,2,2,2,0,0,0,0,1,1,82,True,False,True
8004,2,52,52,113,113,1,3,2,2,0,0,0,1,1,1,52,True,False,False
8004,7,46,16,83,83,1,3,1,1,0,0,0,0,1,1,1,True,False,False
8004,4,82,49,185,185,1,1,2,2,0,0,0,1,1,1,1,False,False,True
8004,1,41,41,38,38,1,1,2,2,0,0,1,0,1,1,41,False,False,True
8004,5,113,113,26,26,1,1,2,2,0,0,1,1,1,1,113,False,True,False
8004,7,59,124,23,23,3,1,2,2,0,0,0,1,1,1,1,False,True,False
8004,3,32,32,118,118,2,2,2,2,0,0,1,1,1,1,32,True,True,False
8004,8,38,38,188,188,1,1,2,2,0,0,1,0,1,1,38,False,True,True
8004,3,110,114,217,217,2,2,2,2,0,0,1,1,1,1,1,False,False,False
8004,4,89,89,50,50,2,2,2,2,0,0,0,0,1,1,89,True,False,True
8004,8,74,74,202,202,2,2,2,2,0,0,0,0,1,1,74,True,False,True
8004,4,78,78,169,169,2,2,2,2,0,0,0,1,1,1,78,False,False,False
8004,8,54,17,154,154,1,3,2,2,0,0,1,0,1,1,1,True,False,False
8004,7,34,34,40,40,2,2,2,2,0,0,0,1,1,1,34,True,True,True
8004,3,43,43,59,59,3,1,2,2,0,0,0,1,1,1,43,True,False,False
8004,5,50,50,130,130,3,1,2,2,0,0,1,0,1,1,50,True,False,False
8004,4,120,120,139,139,3,3,1,1,0,0,0,0,1,1,120,False,True,False
8004,5,112,90,100,100,1,1,2,2,0,0,1,1,1,1,1,False,False,True
8004,7,20,114,187,187,3,1,1,1,0,0,0,0,1,1,1,True,False,True
8004,2,108,75,66,66,1,1,2,2,0,0,0,1,1,1,1,True,True,True
8004,6,119,119,69,69,3,3,2,2,0,0,0,1,1,1,119,True,False,False
8004,8,120,120,102,102,2,2,2,2,0,0,1,0,1,1,120,False,True,True
8004,6,38,38,32,32,3,3,2,2,0,0,1,0,1,1,38,True,True,False
8004,2,50,125,70,70,3,3,2,2,0,0,1,1,1,1,1,False,False,True
8004,8,82,82,186,186,3,3,2,2,0,0,0,0,1,1,82,True,False,True
8004,7,123,49,53,53,2,2,2,2,0,0,0,0,1,1,1,False,False,False
8004,8,61,93,158,158,2,2,2,2,0,0,0,1,1,1,1,True,True,True
8004,4,27,27,34,34,3,3,2,2,0,0,1,1,1,1,27,False,True,True
8004,5,52,16,39,39,1,1,2,2,0,0,0,0,1,1,1,False,True,False
8004,7,80,80,145,145,1,3,2,2,0,0,0,0,1,1,80,True,True,True
8004,7,20,74,107,107,3,3,2,2,0,0,0,1,1,1,1,False,True,True
8004,2,105,105,73,73,3,3,1,1,0,0,0,0,1,1,105,False,True,False
8004,6,89,118,49,49,1,3,2,2,0,0,0,1,1,1,1,False,True,True
8004,8,98,98,211,211,1,1,2,2,0,0,1,0,1,1,98,False,False,True
8004,7,115,115,153,153,1,1,2,2,0,0,0,1,1,1,115,True,True,False
8004,1,48,54,63,63,3,3,2,2,0,0,1,0,1,1,1,True,True,False
8004,2,33,19,71,71,1,1,2,2,0,0,0,0,1,1,1,True,False,True
8004,3,90,90,194,194,3,3,2,2,0,0,0,1,1,1,90,False,True,False
8004,5,18,89,30,30,3,1,1,1,0,0,0,0,1,1,1,True,True,False
8004,3,102,35,151,151,3,1,2,2,0,0,1,0,1,1,1,False,False,True
8004,8,95,22,191,191,3,3,1,1,0,0,0,0,1,1,1,False,False,True
8004,2,17,17,147,147,1,3,2,2,0,0,1,0,1,1,17,True,False,True
8004,8,77,77,163,163,3,1,2,2,0,0,1,1,1,1,1,False,True,False
8004,4,29,29,40,40,3,3,2,2,0,0,1,0,1,1,29,False,True,True
8004,6,91,91,157,157,1,1,2,2,0,0,1,1,1,1,91,True,True,False
8004,2,65,65,181,181,1,3,2,2,0,0,0,0,1,1,65,False,True,False
8004,7,71,71,62,62,3,1,2,2,0,0,1,1,1,1,71,False,True,True
8004,4,101,84,164,164,1,1,2,2,0,0,0,0,1,1,1,True,True,True
8004,4,118,121,166,166,1,1,2,2,0,0,1,0,1,1,1,False,False,False
8004,1,17,111,201,201,3,1,1,1,0,0,0,0,1,1,1,True,False,True
8004,2,104,55,58,58,3,1,1,1,0,0,0,0,1,1,1,False,False,True
8004,8,21,22,142,142,1,1,2,2,0,0,1,0,1,1,1,False,True,True
8004,6,75,75,134,134,1,3,2,2,0,0,1,1,1,1,75,True,True,False
8004,7,115,115,47,47,1,1,2,2,0,0,1,0,1,1,115,True,True,True
8004,4,69,88,159,159,2,2,2,2,0,0,1,1,1,1,1,False,True,True
8004,1,47,47,36,36,1,3,1,1,0,0,0,0,1,1,47,True,True,False
8004,5,109,109,110,110,2,2,2,2,0,0,1,1,1,1,109,True,True,True
8004,7,77,77,19,19,1,1,2,2,0,0,0,1,1,1,77,True,False,False
8004,7,36,36,215,215,2,2,2,2,0,0,1,1,1,1,36,False,False,False
8004,3,68,112,160,160,3,1,2,2,0,0,0,1,1,1,1,True,True,True
8004,2,66,23,162,162,1,3,2,2,0,0,0,0,1,1,1,False,True,False
8004,2,122,127,60,60,1,3,2,2,0,0,0,0,1,1,1,False,True,True
8004,5,30,97,71,71,3,3,2,2,0,0,1,1,1,1,1,True,False,True
8004,3,83,103,184,184,1,1,2,2,0,0,0,0,1,1,1,True,True,False
8004,1,113,113,109,109,2,2,2,2,0,0,0,0,1,1,113,False,False,True
8004,4,73,73,206,206,3,1,2,2,0,0,1,1,1,1,73,True,False,False
8004,1,30,30,76,76,1,1,2,2,0,0,0,1,1,1,30,True,True,False
8004,3,72,72,147,147,1,3,2,2,0,0,0,1,1,1,72,True,False,False
8004,8,69,49,137,137,3,3,2,2,0,0,0,1,1,1,1,True,True,True
8004,6,115,50,188,188,1,1,2,2,0,0,0,1,1,1,1,True,True,False
8004,4,22,61,72,72,3,3,2,2,0,0,1,1,1,1,1,True,False,True
8004,5,103,38,200,200,3,3,2,2,0,0,0,0,1,1,1,True,True,False
8004,7,73,73,68,68,3,1,2,2,0,0,0,1,1,1,73,True,False,True
8004,6,119,19,221,221,1,3,2,2,0,0,1,1,1,1,1,False,True,True
8004,1,51,51,149,149,1,3,2,2,0,0,0,1,1,1,51,False,True,False
8004,4,59,89,62,62,3,1,1,1,0,0,0,0,1,1,1,True,True,False
8004,7,77,24,16,16,2,2,1,1,0,0,0,0,1,1,1,True,True,True
8004,5,59,107,176,176,1,3,2,2,0,0,1,0,1,1,1,True,True,True
8004,8,103,105,43,43,3,1,1,1,0,0,0,0,1,1,1,False,False,False
8004,6,40,17,198,198,2,2,2,2,0,0,0,0,1,1,1,True,True,True
8004,3,115,115,97,97,1,1,2,2,0,0,1,1,1,1,115,False,True,False
8004,3,77,97,208,208,1,3,2,2,0,0,1,0,1,1,1,False,True,True
8004,5,18,18,41,41,3,3,2,2,0,0,1,0,1,1,18,True,True,True
8004,4,114,58,127,127,2,2,2,2,0,0,0,1,1,1,1,False,True,True
8004,7,117,100,16,16,3,3,2,2,0,0,0,1,1,1,1,True,True,False
8004,3,33,33,184,184,3,1,2,2,0,0,1,0,1,1,33,False,True,True
8004,3,125,125,94,94,3,3,2,2,0,0,1,0,1,1,125,True,True,False
8004,6,17,18,128,128,3,3,1,1,0,0,0,0,1,1,1,False,False,False
8004,1,33,33,19,19,3,3,2,2,0,0,0,0,1,1,33,True,False,True
8004,8,120,120,88,88,1,1,2,2,0,0,1,0,1,1,120,True,True,True
8004,8,47,47,18,18,2,2,1,1,0,0,0,0,1,1,47,False,True,False
8004,1,34,100,114,114,1,1,2,2,0,0,1,1,1,1,1,False,True,True
8004,8,27,27,48,48,3,1,2,2,0,0,1,1,1,1,27,False,True,True
8004,1,108,108,182,182,2,2,1,1,0,0,0,0,1,1,108,True,False,False
8004,8,79,42,66,66,3,3,2,2,0,0,0,0,1,1,1,True,True,False
8004,6,56,56,216,216,1,1,2,2,0,0,1,1,1,1,56,True,True,False
8004,8,28,28,69,69,2,2,2,2,0,0,1,0,1,1,28,True,True,False
8004,6,29,29,178,178,3,1,2,2,0,0,1,0,1,1,29,False,False,False
8004,7,71,71,96,96,1,1,1,1,0,0,0,0,1,1,71,False,True,True
8004,1,89,89,212,212,3,3,2,2,0,0,0,1,1,1,89,False,False,False
8004,2,82,57,161,161,1,3,2,2,0,0,1,0,1,1,1,False,True,True
8004,5,62,95,149,149,1,1,2,2,0,0,1,1,1,1,1,True,False,True
8004,3,58,58,175,175,1,3,2,2,0,0,0,0,1,1,58,True,False,False
8004,5,96,121,148,148,3,3,2,2,0,0,1,1,1,1,1,True,True,False
8004,3,42,128,222,222,1,3,2,2,0,0,1,1,1,1,1,False,False,False
8004,8,120,122,141,141,2,2,2,2,0,0,0,1,1,1,1,True,False,False
8004,7,71,71,127,127,3,1,2,2,0,0,0,0,1,1,71,True,True,True
8004,1,37,37,197,197,3,3,2,2,0,0,0,1,1,1,37,False,False,False
8004,2,113,113,147,147,2,2,2,2,0,0,1,1,1,1,113,True,False,False
8004,6,58,58,171,171,1,3,2,2,0,0,1,0,1,1,58,True,False,True
8004,8,92,92,74,74,3,3,1,1,0,0,0,0,1,1,92,False,True,True
8004,4,99,99,100,100,2,2,2,2,0,0,0,1,1,1,99,False,True,False
8004,3,69,53,39,39,1,3,2,2,0,0,1,0,1,1,1,True,True,True
8004,7,28,27,64,64,2,2,2,2,0,0,1,1,1,1,1,True,False,False
8004,3,77,120,159,159,1,1,2,2,0,0,0,1,1,1,1,False,True,True
8004,3,50,124,127,127,3,1,2,2,0,0,0,1,1,1,1,True,False,True
8004,3,27,27,60,60,3,1,2,2,0,0,0,1,1,1,27,True,True,True
8004,7,80,80,126,126,1,1,1,1,0,0,0,0,1,1,80,False,True,False
8004,8,115,115,141,141,3,3,2,2,0,0,0,1,1,1,115,True,False,True
8004,6,114,56,211,211,2,2,2,2,0,0,0,1,1,1,1,True,False,True
8004,8,16,124,196,196,3,1,2,2,0,0,0,0,1,1,1,True,False,True
